pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female,z_score,deviation_value
香川県,3706,東部,収縮期血圧,心血管,127384,22570,0.1771808076367518,67677,12984,0.1918524757303072,59707,9586,0.1605506891989214,-0.8410453538736757,41.58954646126324
香川県,3707,西部,収縮期血圧,心血管,90901,19240,0.2116588376365496,48041,10844,0.2257238608688412,42860,8396,0.1958936070928604,0.18022697640182098,51.80226976401821
高知県,3901,安芸,収縮期血圧,心血管,9530,2743,0.2878279118572928,4897,1631,0.3330610577904839,4633,1112,0.2400172674293114,2.436428039072799,74.364280390728
高知県,3902,中央,収縮期血圧,心血管,116745,23666,0.2027153197139063,60408,14005,0.2318401536220368,56337,9661,0.171485879617303,-0.08468860577535582,49.15311394224644
高知県,3903,高幡,収縮期血圧,心血管,11728,3033,0.2586118690313779,6340,1829,0.2884858044164038,5388,1204,0.2234595397178916,1.571020817766193,65.71020817766193
高知県,3904,幡多,収縮期血圧,心血管,19439,4694,0.2414733268172231,9703,2620,0.2700195815727094,9736,2074,0.2130238290879211,1.0633607529458575,60.63360752945857
鳥取県,3101,東部,収縮期血圧,心血管,50949,11361,0.2229876935759288,27285,6599,0.2418544988088693,23664,4762,0.2012339418526031,0.5157985593673511,55.15798559367351
鳥取県,3102,中部,収縮期血圧,心血管,21028,5668,0.2695453680806544,11189,3196,0.2856376798641523,9839,2472,0.2512450452281736,1.894881550301811,68.94881550301811
鳥取県,3103,西部,収縮期血圧,心血管,48131,10548,0.2191518979451912,25805,6285,0.2435574501065684,22326,4263,0.1909432948132222,0.40217861233769375,54.02178612337694
鹿児島県,4601,鹿児島,収縮期血圧,心血管,144303,25514,0.1768085209593702,77751,15492,0.1992514565729058,66552,10022,0.1505890131025363,-0.8520728424669126,41.47927157533087
鹿児島県,4603,南薩,収縮期血圧,心血管,27305,5269,0.1929683208203625,14210,3002,0.2112596762843068,13095,2267,0.1731195112638411,-0.3734040652508695,46.265959347491304
鹿児島県,4605,川薩,収縮期血圧,心血管,28075,5465,0.1946571682991985,15103,3142,0.2080381381182546,12972,2323,0.1790780141843971,-0.3233787824780183,46.76621217521982
鹿児島県,4606,出水,収縮期血圧,心血管,18356,4143,0.22570276748747,9605,2377,0.2474752732951587,8751,1766,0.2018055079419494,0.5962216537415415,55.962216537415415
鹿児島県,4607,姶良・伊佐,収縮期血圧,心血管,54862,10466,0.1907695672778972,29156,6214,0.2131293730278501,25706,4252,0.165408853964055,-0.43853325488346173,45.61466745116538
鹿児島県,4609,曽於,収縮期血圧,心血管,16767,3510,0.2093397745571658,8924,2006,0.2247870909905872,7843,1504,0.1917633558587275,0.11153410284866065,51.115341028486604
鹿児島県,4610,肝属,収縮期血圧,心血管,31284,6260,0.2001022887098836,16685,3709,0.2222954749775247,14599,2551,0.1747379957531337,-0.162089091318643,48.37910908681357
鹿児島県,4611,熊毛,収縮期血圧,心血管,8949,2332,0.2605877751704101,4955,1413,0.2851664984863774,3994,919,0.2300951427140711,1.629549053486938,66.29549053486937
鹿児島県,4612,奄美,収縮期血圧,心血管,20958,4824,0.2301746349842542,11055,2874,0.2599728629579376,9903,1950,0.1969100272644653,0.72868265975467,57.2868265975467
三重県,2401,北勢,LDL,心血管,217479,60072,0.2762197729435945,121902,33372,0.2737608898951617,95577,26700,0.2793559119871935,-0.05552666766051895,49.44473332339481
三重県,2402,中勢伊賀,LDL,心血管,105470,29548,0.280155494453399,57396,15635,0.2724057425604572,48074,13913,0.2894079960061572,0.15971358181678905,51.59713581816789
三重県,2403,南勢志摩,LDL,心血管,108002,29548,0.273587526156923,56331,14846,0.2635493777848787,51671,14702,0.2845309748214666,-0.19948132848639744,48.00518671513603
三重県,2404,東紀州,LDL,心血管,15229,4362,0.2864272112417099,8017,2147,0.2678059124360733,7212,2215,0.3071270105379922,0.5027068253184415,55.02706825318442
京都府,2601,丹後,LDL,心血管,23267,6294,0.2705118837838999,12443,3316,0.2664952181949691,10824,2978,0.2751293422025129,-0.3676848027472984,46.323151972527015
京都府,2602,中丹,LDL,心血管,41001,10937,0.2667495914733787,22312,5929,0.265731444962352,18689,5008,0.2679651131681738,-0.5734404014363363,44.26559598563664
京都府,2603,南丹,LDL,心血管,29887,7852,0.2627229230100043,15809,4186,0.2647858814599279,14078,3666,0.2604063077141639,-0.793654439055622,42.06345560944378
京都府,2604,京都・乙訓,LDL,心血管,324889,87757,0.2701137927107412,173972,47916,0.2754236313889591,150917,39841,0.2639927907392805,-0.3894559625430083,46.105440374569916
京都府,2605,山城北,LDL,心血管,100773,27495,0.2728409395373761,53455,14870,0.2781779066504536,47318,12625,0.2668117840990743,-0.24031132365942467,47.596886763405756
京都府,2606,山城南,LDL,心血管,28488,7729,0.2713072170738556,15660,4378,0.2795657726692209,12828,3351,0.2612254443405051,-0.32418890616995827,46.75811093830042
佐賀県,4101,中部,LDL,心血管,75183,20617,0.2742242262213532,40238,10912,0.2711864406779661,34945,9705,0.2777221347832307,-0.16466090728312568,48.353390927168746
佐賀県,4102,東部,LDL,心血管,29751,8618,0.2896709354307418,16452,4892,0.2973498662776562,13299,3726,0.280171441461764,0.6801025079000299,56.8010250790003
佐賀県,4103,北部,LDL,心血管,25458,6031,0.2368999921439233,13319,3191,0.2395825512425858,12139,2840,0.2339566685888458,-2.2058819221243278,27.941180778756724
佐賀県,4104,西部,LDL,心血管,17615,4510,0.2560317910871416,9223,2375,0.257508402905779,8392,2135,0.2544089609151573,-1.159585031648311,38.40414968351689
佐賀県,4105,南部,LDL,心血管,33510,8790,0.2623097582811101,17530,4375,0.2495721620079863,15980,4415,0.2762828535669587,-0.8162499603852873,41.83750039614713
兵庫県,2801,神戸,LDL,心血管,343840,97978,0.2849523033969288,186213,52672,0.2828588766627464,157627,45306,0.2874253776320046,0.42204574915340193,54.22045749153402
兵庫県,2804,東播磨,LDL,心血管,150152,47119,0.3138086738771378,85187,26008,0.3053048000281733,64965,21111,0.3249595936273378,2.0001686843501982,70.00168684350199
兵庫県,2805,北播磨,LDL,心血管,58939,16327,0.2770152191248579,32164,8702,0.2705509265016789,26775,7625,0.2847805788982259,-0.012024597182619359,49.87975402817381
兵庫県,2808,但馬,LDL,心血管,38618,11837,0.3065150965870837,20529,5866,0.2857421209021384,18089,5971,0.3300901100116092,1.6012910219997292,66.0129102199973
兵庫県,2809,丹波,LDL,心血管,21920,6289,0.2869069343065693,11931,3357,0.281367865225044,9989,2932,0.2935228751626789,0.5289423483103826,55.289423483103825
兵庫県,2810,淡路,LDL,心血管,28033,7542,0.2690400599293689,14215,3676,0.2586000703482237,13818,3866,0.279779997105225,-0.4481772189019262,45.51822781098074
兵庫県,2811,阪神,LDL,心血管,384570,110992,0.288613256364251,206624,58982,0.2854557069846678,177946,52010,0.2922796803524665,0.6222592114240774,56.222592114240776
兵庫県,2812,播磨姫路,LDL,心血管,177237,50430,0.2845342676754853,97361,26928,0.2765789176364253,79876,23502,0.2942310581401172,0.39918383863717866,53.99183838637179
北海道,101,南渡島,LDL,心血管,70219,20476,0.2916019880659081,36945,10620,0.2874543239951279,33274,9856,0.2962072489030474,0.7857096373454401,57.857096373454404
北海道,102,南檜山,LDL,心血管,3965,1072,0.2703656998738966,2233,603,0.2700403045230631,1732,469,0.2707852193995381,-0.3756794388464988,46.24320561153501
北海道,103,北渡島檜山,LDL,心血管,5597,1561,0.2788994103984277,3124,889,0.2845710627400768,2473,672,0.2717347351395067,0.09101973630892397,50.91019736308924
北海道,104,札幌,LDL,心血管,423237,120349,0.2843536836335197,240845,70071,0.2909381552450746,182392,50278,0.2756590201324619,0.38930789742856825,53.893078974285686
北海道,105,後志,LDL,心血管,36662,10359,0.282554143254596,20090,5623,0.2798904927824788,16572,4736,0.2857832488534878,0.29089302759107516,52.90893027591075
北海道,106,南空知,LDL,心血管,28587,7380,0.258159303179767,15672,4021,0.2565722307299642,12915,3359,0.2600851722802942,-1.0432337521073378,39.56766247892662
北海道,107,中空知,LDL,心血管,19774,5051,0.255436431677961,10577,2635,0.2491254609057388,9197,2416,0.2626943568554963,-1.1921445782121276,38.078554217878725
北海道,108,北空知,LDL,心血管,5490,1349,0.245719489981785,2919,723,0.2476875642343268,2571,626,0.2434850252819914,-1.7235533553908962,32.764466446091035
北海道,109,西胆振,LDL,心血管,33492,9260,0.2764839364624388,17970,4797,0.2669449081803005,15522,4463,0.2875273804922046,-0.04107985744866734,49.58920142551332
北海道,110,東胆振,LDL,心血管,43918,11591,0.2639236759415274,25509,6721,0.2634756360500215,18409,4870,0.2645445162692161,-0.727986591394703,42.72013408605297
北海道,111,日高,LDL,心血管,10338,2839,0.2746179144902302,5833,1632,0.2797874164237956,4505,1207,0.2679245283018868,-0.14313053197626305,48.56869468023737
北海道,112,上川中部,LDL,心血管,72062,18853,0.261621936665649,38650,10113,0.2616558861578266,33412,8740,0.2615826649108105,-0.8538661625832644,41.461338374167354
北海道,113,上川北部,LDL,心血管,12453,3155,0.2533526057977997,6776,1661,0.2451298701298701,5677,1494,0.2631671657565615,-1.3061067071879309,36.93893292812069
北海道,114,富良野,LDL,心血管,9279,2212,0.2383877573014333,4927,1230,0.2496448142886137,4352,982,0.2256433823529411,-2.124517693769154,28.75482306230846
北海道,115,留萌,LDL,心血管,7734,2171,0.2807085596069304,4350,1202,0.2763218390804597,3384,969,0.2863475177304964,0.18996010239167196,51.899601023916716
北海道,116,宗谷,LDL,心血管,11549,3224,0.2791583686899299,6717,1852,0.2757183266339139,4832,1372,0.2839403973509933,0.10518187840365699,51.05181878403657
北海道,117,北網,LDL,心血管,38385,10507,0.2737267161651687,21052,5879,0.2792608778263348,17333,4628,0.2670051347141291,-0.191869181126652,48.08130818873348
北海道,118,遠紋,LDL,心血管,12020,3390,0.2820299500831947,6642,1845,0.2777777777777778,5378,1545,0.2872815172926738,0.26222548373522964,52.622254837352294
北海道,119,十勝,LDL,心血管,68346,19248,0.2816258449653235,36943,10318,0.2792951303359229,31403,8930,0.2843677355666656,0.24012542249640095,52.401254224964006
北海道,120,釧路,LDL,心血管,43423,12394,0.2854247748888838,24014,6742,0.280752894145082,19409,5652,0.291205111030965,0.44788469165631384,54.478846916563135
北海道,121,根室,LDL,心血管,12221,3760,0.3076671303493986,6787,2100,0.309415058199499,5434,1660,0.305483989694516,1.6642944722665276,66.64294472266528
千葉県,1201,千葉,LDL,心血管,223697,65855,0.294393755839372,124197,36886,0.2969959016723431,99500,28969,0.2911457286432161,0.9383883242256333,59.38388324225633
千葉県,1202,東葛南部,LDL,心血管,420764,122712,0.2916409198505575,230973,68519,0.2966537214306434,189791,54193,0.2855404102407385,0.7878387735202592,57.878387735202594
千葉県,1203,東葛北部,LDL,心血管,328296,97674,0.2975180934278821,178137,53606,0.3009256920235549,150159,44068,0.2934755825491645,1.1092548858781761,61.09254885878176
千葉県,1204,印旛,LDL,心血管,156202,46400,0.2970512541452734,84764,24958,0.2944410362889906,71438,21442,0.3001483804137854,1.0837239626651924,60.83723962665192
千葉県,1205,香取海匝,LDL,心血管,60915,15954,0.2619059344988919,31799,8085,0.2542532784049813,29116,7869,0.270263772496222,-0.8383346356889102,41.616653643110894
千葉県,1206,山武長生夷隅,LDL,心血管,92653,25465,0.2748426926273299,49962,13243,0.2650614466994916,42691,12222,0.2862898503197395,-0.1308376646618814,48.69162335338119
千葉県,1207,安房,LDL,心血管,23457,6823,0.2908726606130366,12089,3335,0.2758706261890975,11368,3488,0.306826178747361,0.7458235268786195,57.4582352687862
千葉県,1208,君津,LDL,心血管,75278,21306,0.2830308988017747,41975,11825,0.2817153067301965,33303,9481,0.2846890670510164,0.31696626032840086,53.16966260328401
千葉県,1209,市原,LDL,心血管,57868,16623,0.28725720605516,31230,8914,0.2854306756324047,26638,7709,0.2893986034987612,0.5480983222185214,55.480983222185216
和歌山県,3001,和歌山,LDL,心血管,88765,27711,0.3121838562496479,47330,14437,0.305028523135432,41435,13274,0.3203571859539037,1.9113092082351246,69.11309208235124
和歌山県,3002,那賀,LDL,心血管,24770,7533,0.3041178845377473,13171,3869,0.2937514235821122,11599,3664,0.3158893008017933,1.4701901505931012,64.701901505931
和歌山県,3003,橋本,LDL,心血管,17259,5048,0.2924850802479866,9096,2567,0.2822119613016711,8163,2481,0.3039323778022785,0.8340049705158701,58.340049705158705
和歌山県,3004,有田,LDL,心血管,14209,4068,0.286297417129988,7396,2070,0.2798810167658193,6813,1998,0.2932628797886393,0.4956085291310446,54.956085291310444
和歌山県,3005,御坊,LDL,心血管,13261,3692,0.2784103762913807,7107,1980,0.2785985647952723,6154,1712,0.2781930451738706,0.06427500273428291,50.64275002734283
和歌山県,3006,田辺,LDL,心血管,26119,7711,0.2952256977679084,13794,3897,0.2825141365811222,12325,3814,0.3094523326572008,0.9838863066928194,59.8388630669282
和歌山県,3007,新宮,LDL,心血管,11513,3367,0.2924520107704334,6150,1710,0.2780487804878049,5363,1657,0.3089688607122879,0.8321964374220283,58.321964374220286
埼玉県,1101,南部,LDL,心血管,180461,52613,0.2915477582413929,100778,29943,0.2971184187024946,79683,22670,0.2845023405243276,0.782743868317148,57.82743868317148
埼玉県,1102,南西部,LDL,心血管,172304,51154,0.2968822546197418,94631,28469,0.3008422187232513,77673,22685,0.2920577291980482,1.0744815658273208,60.74481565827321
埼玉県,1103,東部,LDL,心血管,264945,77492,0.2924833456000302,143520,42195,0.2940008361204013,121425,35297,0.2906897261684167,0.833910104540735,58.33910104540735
埼玉県,1104,さいたま,LDL,心血管,311377,88784,0.2851334555859938,175966,51476,0.2925337849357262,135411,37308,0.2755167600859605,0.4319527616975006,54.31952761697501
埼玉県,1105,県央,LDL,心血管,131652,38557,0.292870598243855,71876,20889,0.2906255217318715,59776,17668,0.2955701284796574,0.8550885226427142,58.55088522642714
埼玉県,1106,川越比企,LDL,心血管,187136,53553,0.286171554377565,103246,29563,0.2863355481084013,83890,23990,0.2859697222553343,0.4887252346286389,54.88725234628639
埼玉県,1107,西部,LDL,心血管,183680,54520,0.2968205574912892,100680,29581,0.2938120778704807,83000,24939,0.3004698795180723,1.071107418218784,60.71107418218784
埼玉県,1108,利根,LDL,心血管,148144,42509,0.2869437844259639,81532,22784,0.2794485600745719,66612,19725,0.2961178166096199,0.5309576405184342,55.309576405184345
埼玉県,1109,北部,LDL,心血管,115801,33137,0.2861546964188565,63977,18040,0.2819763352454788,51824,15097,0.2913129052176598,0.4878032915416972,54.87803291541697
埼玉県,1110,秩父,LDL,心血管,20875,5687,0.2724311377245509,11378,2987,0.2625241694498154,9497,2700,0.2843003053595872,-0.2627229308346304,47.3727706916537
大分県,4401,東部,LDL,心血管,44703,13044,0.2917924971478424,22843,6575,0.2878343475025172,21860,6469,0.2959286367795059,0.7961283679952285,57.96128367995229
大分県,4403,中部,LDL,心血管,132456,36904,0.2786132753518149,71292,19987,0.2803540369185883,61164,16917,0.276584265254071,0.075371327582922,50.75371327582922
大分県,4405,南部,LDL,心血管,15174,4250,0.2800843548174509,7807,2094,0.2682208274625336,7367,2156,0.2926564408850278,0.1558230339334994,51.558230339335
大分県,4406,豊肥,LDL,心血管,12894,3306,0.2563983248022336,6589,1645,0.2496585217787221,6305,1661,0.263441712926249,-1.1395397088068135,38.60460291193186
大分県,4408,西部,LDL,心血管,20037,5940,0.2964515646054799,10652,3185,0.2990048817123545,9385,2755,0.2935535428875865,1.0509276060549664,60.50927606054967
大分県,4409,北部,LDL,心血管,35265,10015,0.2839926272508152,19585,5344,0.2728618840949706,15680,4671,0.2978954081632653,0.3695621238276935,53.695621238276935
大阪府,2701,豊能,LDL,心血管,229256,65393,0.2852400809575321,122602,35258,0.287580953002398,106654,30135,0.2825491777148536,0.43778398515001066,54.377839851500106
