pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female
沖縄県,4702,中部,HbA1c,糖尿病,67042,5960,0.08889949583842964,33498,3684,0.10997671502776285,33544,2276,0.06785118053899356
沖縄県,4703,南部,HbA1c,糖尿病,110046,9308,0.08458281082456427,54773,6125,0.11182516933525642,55273,3183,0.05758688690680803
沖縄県,4704,宮古,HbA1c,糖尿病,7389,673,0.09108133712275003,3754,445,0.11854022376132126,3635,228,0.06272352132049519
沖縄県,4705,八重山,HbA1c,糖尿病,6935,602,0.08680605623648162,3492,399,0.11426116838487972,3443,203,0.058960209119953526
滋賀県,2501,大津,HbA1c,糖尿病,67674,4244,0.0627124154032568,34902,3069,0.08793192367199587,32772,1175,0.035853777615037226
滋賀県,2502,湖南,HbA1c,糖尿病,68073,4310,0.06331438308874297,36825,3057,0.0830142566191446,31248,1253,0.040098566308243724
滋賀県,2503,甲賀,HbA1c,糖尿病,29553,2244,0.07593137752512436,16167,1535,0.09494649594853714,13386,709,0.052965785148662785
滋賀県,2504,東近江,HbA1c,糖尿病,43743,2945,0.06732505772352147,23473,2096,0.08929408256294466,20270,849,0.04188455846077948
滋賀県,2505,湖東,HbA1c,糖尿病,27499,1987,0.07225717298810866,14748,1395,0.09458909682668837,12751,592,0.04642773115834052
滋賀県,2506,湖北,HbA1c,糖尿病,28150,1831,0.06504440497335702,14798,1306,0.08825516961751588,13352,525,0.03931995206710605
滋賀県,2507,湖西,HbA1c,糖尿病,7817,580,0.07419726237687092,3917,388,0.09905539954046465,3900,192,0.04923076923076923
熊本県,4302,宇城,HbA1c,糖尿病,14903,1511,0.10138898208414414,7546,1016,0.1346408693347469,7357,495,0.06728285986135653
熊本県,4303,有明,HbA1c,糖尿病,20896,1960,0.09379785604900459,10851,1308,0.12054188554050319,10045,652,0.0649079143852663
熊本県,4304,鹿本,HbA1c,糖尿病,7530,708,0.09402390438247012,3720,440,0.11827956989247312,3810,268,0.07034120734908136
熊本県,4305,菊池,HbA1c,糖尿病,25660,2116,0.08246297739672642,13960,1482,0.10616045845272207,11700,634,0.05418803418803419
熊本県,4306,阿蘇,HbA1c,糖尿病,9592,1000,0.1042535446205171,4788,650,0.13575605680868838,4804,350,0.07285595337218984
熊本県,4308,八代,HbA1c,糖尿病,23325,2177,0.09333333333333334,11860,1481,0.12487352445193929,11465,696,0.060706498037505455
熊本県,4309,芦北,HbA1c,糖尿病,6267,585,0.09334609861177597,3291,387,0.11759343664539654,2976,198,0.06653225806451613
熊本県,4310,球磨,HbA1c,糖尿病,12099,1327,0.10967848582527481,5656,793,0.1402050919377652,6443,534,0.08288064566195871
熊本県,4311,天草,HbA1c,糖尿病,13752,1376,0.10005817335660268,6686,863,0.12907568052647322,7066,513,0.07260118879139542
熊本県,4312,熊本・上益城,HbA1c,糖尿病,103885,8668,0.08343841748086826,51511,5788,0.11236434936227213,52374,2880,0.05498911673731241
石川県,1701,南加賀,HbA1c,糖尿病,46102,3923,0.08509392217257386,24293,2631,0.10830280327666406,21809,1292,0.059241597505616944
石川県,1702,石川中央,HbA1c,糖尿病,168809,13209,0.07824819766718599,90601,9443,0.10422622266862397,78208,3766,0.04815364157119476
石川県,1703,能登中部,HbA1c,糖尿病,27384,2760,0.10078878177037687,13935,1834,0.13161105130965195,13449,926,0.0688527028031824
石川県,1704,能登北部,HbA1c,糖尿病,12451,1338,0.1074612480925227,6446,900,0.13962147067949116,6005,438,0.07293921731890092
神奈川県,1404,川崎北部,HbA1c,糖尿病,169055,9092,0.05378131377362397,93169,6907,0.07413410039820112,75886,2185,0.028793189784677015
神奈川県,1405,川崎南部,HbA1c,糖尿病,133732,8269,0.061832620464810216,77641,6425,0.08275266933707706,56091,1844,0.03287514931094115
神奈川県,1406,横須賀・三浦,HbA1c,糖尿病,129416,8583,0.06632101131235706,69231,6207,0.0896563678121073,60185,2376,0.039478275317770206
神奈川県,1407,湘南東部,HbA1c,糖尿病,141804,8025,0.05659219768130659,78565,5899,0.075084325081143,63239,2126,0.03361849491611189
神奈川県,1408,湘南西部,HbA1c,糖尿病,111705,7461,0.06679199677722573,61882,5369,0.08676190168384991,49823,2092,0.04198863978483833
神奈川県,1409,県央,HbA1c,糖尿病,165353,11811,0.07142900340483692,92732,8596,0.09269723504291938,72621,3215,0.044270940912408255
神奈川県,1410,相模原,HbA1c,糖尿病,123443,8365,0.06776406924653484,68919,6096,0.08845166064510512,54524,2269,0.04161470178270119
神奈川県,1411,県西,HbA1c,糖尿病,64482,4593,0.07122918023634503,36643,3340,0.0911497421062686,27839,1253,0.04500880060346995
神奈川県,1412,横浜,HbA1c,糖尿病,761776,44268,0.058111570855474574,425988,33971,0.07974637783223941,335788,10297,0.03066518160267788
福井県,1801,福井・坂井,HbA1c,糖尿病,84425,6047,0.07162570328694107,45018,4349,0.096605802123595,39407,1698,0.04308879133148933
福井県,1802,奥越,HbA1c,糖尿病,9829,879,0.08942924000406959,5244,610,0.11632341723874905,4585,269,0.05866957470010905
福井県,1803,丹南,HbA1c,糖尿病,33192,2512,0.07568088696071343,17885,1719,0.09611406206318143,15307,793,0.05180636310184883
福井県,1804,嶺南,HbA1c,糖尿病,25039,1877,0.07496305763009704,13770,1320,0.09586056644880174,11269,557,0.049427633330375365
福岡県,4001,福岡・糸島,HbA1c,糖尿病,268440,17482,0.06512442258977798,142742,13016,0.09118549550938056,125698,4466,0.0355296026985314
福岡県,4002,粕屋,HbA1c,糖尿病,43717,3193,0.07303794862410504,23835,2301,0.09653870358716174,19882,892,0.044864701740267576
福岡県,4003,宗像,HbA1c,糖尿病,25681,2027,0.07892994821073945,13587,1439,0.10591006108780451,12094,588,0.04861914999173144
福岡県,4004,筑紫,HbA1c,糖尿病,70490,4994,0.07084692864236061,36587,3554,0.09713832782135731,33903,1440,0.04247411733474914
福岡県,4005,朝倉,HbA1c,糖尿病,13466,1264,0.0938660329719293,7103,835,0.1175559622694636,6363,429,0.06742102781706742
福岡県,4006,久留米,HbA1c,糖尿病,65494,5103,0.07791553424741197,33508,3587,0.10704906291034977,31986,1516,0.047395735634340026
福岡県,4007,八女・筑後,HbA1c,糖尿病,19056,1567,0.08223131821998321,9551,1035,0.10836561616584652,9505,532,0.055970541820094685
福岡県,4008,有明,HbA1c,糖尿病,29280,2697,0.09211065573770492,14922,1812,0.1214314435062324,14358,885,0.061638111157542835
福岡県,4009,飯塚,HbA1c,糖尿病,26065,2242,0.08601572990600422,13326,1519,0.1139876932312772,12739,723,0.05675484731925583
福岡県,4010,直方・鞍手,HbA1c,糖尿病,15272,1522,0.09965950759559979,8420,1028,0.12209026128266033,6852,494,0.07209573847051956
福岡県,4011,田川,HbA1c,糖尿病,15634,1479,0.09460150953051043,8227,1010,0.12276650054697946,7407,469,0.0633184825165384
福岡県,4012,北九州,HbA1c,糖尿病,196058,17032,0.08687225208866764,104687,11818,0.11288889737980838,91371,5214,0.05706405752372197
福岡県,4013,京築,HbA1c,糖尿病,33331,2923,0.08769613872971108,18476,2085,0.11284910153712925,14855,838,0.056411982497475595
福島県,0701,県北,HbA1c,糖尿病,81001,6608,0.08157923976247207,41745,4288,0.10271888848963948,39256,2320,0.059099245975137556
福島県,0702,県中,HbA1c,糖尿病,81133,6558,0.08083024170189688,41204,4279,0.10384914086011067,39929,2279,0.05707631045105061
福島県,0703,県南,HbA1c,糖尿病,27249,2288,0.08396638408748945,14625,1535,0.10495726495726496,12624,753,0.059648288973384034
福島県,0706,相双,HbA1c,糖尿病,26080,2853,0.10939417177914111,13110,1838,0.14019832189168574,12970,1015,0.07825751734772551
福島県,0707,いわき,HbA1c,糖尿病,44963,3796,0.0844249716433512,23882,2637,0.11041788794908299,21081,1159,0.054978416583653524
福島県,0708,会津・南会津,HbA1c,糖尿病,44930,3936,0.0876029379034053,22772,2669,0.11720533989109433,22158,1267,0.05718025092517375
秋田県,0501,大館・鹿角,HbA1c,糖尿病,16882,1339,0.07931524700864827,8701,871,0.10010343638662222,8181,468,0.05720572057205721
秋田県,0502,北秋田,HbA1c,糖尿病,4685,319,0.06808964781216649,2358,223,0.09457167090754877,2327,96,0.041254834550923936
秋田県,0503,能代・山本,HbA1c,糖尿病,11021,965,0.08756011251247618,5471,574,0.10491683421677939,5550,391,0.07045045045045045
秋田県,0504,秋田周辺,HbA1c,糖尿病,61999,4338,0.06996887046565267,32499,2999,0.09227976245422936,29500,1339,0.045389830508474574
秋田県,0505,由利本荘・にかほ,HbA1c,糖尿病,13989,1204,0.08606762456215598,6769,719,0.1062195302112572,7220,485,0.06717451523545706
秋田県,0506,大仙・仙北,HbA1c,糖尿病,19203,1584,0.0824871113888455,9545,1049,0.10990047145102148,9658,535,0.05539449161317043
秋田県,0507,横手,HbA1c,糖尿病,14345,967,0.0674102474729871,7359,625,0.08493001766544367,6986,342,0.048955052963069
秋田県,0508,湯沢・雄勝,HbA1c,糖尿病,10206,708,0.06937095825984715,5192,485,0.09341294298921418,5014,223,0.04447546868767451
群馬県,1001,前橋,HbA1c,糖尿病,62641,5228,0.08345971488322344,32346,3446,0.10653558399802139,30295,1782,0.058821587720746
群馬県,1002,渋川,HbA1c,糖尿病,19035,1475,0.07748883635408459,9814,970,0.0988383941308335,9221,505,0.054766294328163975
群馬県,1003,伊勢崎,HbA1c,糖尿病,50546,4303,0.08513037629090334,26900,2851,0.10598513011152416,23646,1452,0.06140573458513068
群馬県,1004,高崎・安中,HbA1c,糖尿病,76706,6544,0.08531275258780278,40203,4275,0.10633534810835012,36503,2269,0.062159274580171495
群馬県,1005,藤岡,HbA1c,糖尿病,11790,931,0.07896522476675148,6176,640,0.10362694300518134,5614,291,0.05183469896686854
群馬県,1006,富岡,HbA1c,糖尿病,12619,980,0.07766067041762421,6663,667,0.10010505778177999,5956,313,0.0525520483546004
群馬県,1007,吾妻,HbA1c,糖尿病,11076,902,0.08143734200072228,5824,611,0.10491071428571429,5252,291,0.05540746382330541
群馬県,1008,沼田,HbA1c,糖尿病,16314,1355,0.08305749662866249,8308,914,0.11001444390948484,8006,441,0.05508368723457407
群馬県,1009,桐生,HbA1c,糖尿病,29867,2453,0.08213077979040412,15917,1657,0.10410253188414903,13950,796,0.05706093189964158
群馬県,1010,太田・館林,HbA1c,糖尿病,79051,6329,0.08006223830185577,44256,4407,0.09957971800433839,34795,1922,0.05523782152608133
茨城県,0801,水戸,HbA1c,糖尿病,90395,7686,0.08502682670501686,49480,5384,0.10881164106709781,40915,2302,0.056262984235610415
茨城県,0802,日立,HbA1c,糖尿病,50605,4588,0.0906629779666041,28619,3368,0.11768405604668228,21986,1220,0.05548985718184299
茨城県,0803,常陸太田・ひたちなか,HbA1c,糖尿病,78257,6694,0.0855386738566518,43450,4785,0.11012658227848102,34807,1909,0.054845289740569424
茨城県,0804,鹿行,HbA1c,糖尿病,53288,5074,0.09521843567031978,28878,3458,0.11974513470461944,24410,1616,0.06620237607537895
茨城県,0805,土浦,HbA1c,糖尿病,47948,4301,0.0897013431217152,26636,3037,0.11401862141462682,21312,1264,0.05930930930930931
茨城県,0806,つくば,HbA1c,糖尿病,64564,4802,0.0743758131466452,36215,3382,0.09338671821068618,28349,1420,0.05008995026279586
茨城県,0807,取手・竜ヶ崎,HbA1c,糖尿病,90759,7907,0.08712083650106325,49083,5477,0.11158649634292932,41676,2430,0.05830693924560899
茨城県,0808,筑西・下妻,HbA1c,糖尿病,46720,4333,0.09274400684931507,24783,2897,0.11689464552314087,21937,1436,0.06546018142863655
茨城県,0809,古河・坂東,HbA1c,糖尿病,44735,4248,0.09495920420252599,24252,2849,0.11747484743526307,20483,1399,0.06830054191280574
長崎県,4201,長崎,HbA1c,糖尿病,80632,5976,0.07411449548566326,41383,4018,0.09709300920667907,39249,1958,0.049886621315192746
長崎県,4202,佐世保県北,HbA1c,糖尿病,39862,3108,0.07796899302593949,19590,1963,0.10020418580908627,20272,1145,0.05648184688239937
長崎県,4203,県央,HbA1c,糖尿病,39434,2859,0.07250088755895927,20572,1924,0.09352517985611511,18862,935,0.049570565157459445
長崎県,4204,県南,HbA1c,糖尿病,18583,1439,0.07743636657159769,9090,920,0.10121012101210121,9493,519,0.05467186347835247
長崎県,4206,五島,HbA1c,糖尿病,5507,404,0.07336117668422008,2743,270,0.0984323733138899,2764,134,0.04848046309696093
長崎県,4207,上五島,HbA1c,糖尿病,2507,212,0.08456322297566812,1202,117,0.0973377703826955,1305,95,0.07279693486590039
長崎県,4208,壱岐,HbA1c,糖尿病,2939,282,0.09595100374276964,1429,201,0.14065780265920225,1510,81,0.05364238410596026
長崎県,4209,対馬,HbA1c,糖尿病,3952,349,0.08830971659919028,1943,218,0.11219763252702007,2009,131,0.06520657043305127
長野県,2001,佐久,HbA1c,糖尿病,41500,3124,0.07527710843373495,22461,2185,0.09727972930857931,19039,939,0.049319817217290826
長野県,2002,上小,HbA1c,糖尿病,41068,2823,0.0687396513100224,21966,1936,0.08813621050714741,19102,887,0.046434928279761284
長野県,2003,諏訪,HbA1c,糖尿病,38900,2498,0.06421593830334191,20928,1747,0.08347668195718655,17972,751,0.04178722457155575
長野県,2004,上伊那,HbA1c,糖尿病,41103,2281,0.05549473274456852,22404,1611,0.07190680235672202,18699,670,0.0358307930905396
長野県,2005,飯伊,HbA1c,糖尿病,34928,2242,0.06418918918918919,18345,1540,0.08394657944944127,16583,702,0.04233250919616475
長野県,2006,木曽,HbA1c,糖尿病,6230,458,0.07351524879614767,3429,316,0.0921551472732575,2801,142,0.05069617993573724
長野県,2007,松本,HbA1c,糖尿病,89438,5423,0.06063418233860328,48183,3766,0.07816034701035635,41255,1657,0.04016482850563568
長野県,2008,大北,HbA1c,糖尿病,13573,1028,0.0757385986885729,7222,715,0.09900304624757685,6351,313,0.049283577389387496
長野県,2009,長野,HbA1c,糖尿病,114426,7939,0.06938108471850803,60801,5477,0.09008075525073601,53625,2462,0.04591142191142191
長野県,2010,北信,HbA1c,糖尿病,18329,1280,0.06983468819902885,9598,888,0.09251927484892686,8731,392,0.044897491696254725
青森県,0201,津軽地域,HbA1c,糖尿病,37434,3147,0.08406795960891168,17993,1931,0.10731951314400044,19441,1216,0.06254822282804383
青森県,0202,八戸地域,HbA1c,糖尿病,39675,3944,0.09940768746061751,19492,2552,0.1309255079006772,20183,1392,0.06896893425159788
青森県,0203,青森地域,HbA1c,糖尿病,43487,3530,0.08117368408949802,21433,2275,0.10614473008911492,22054,1255,0.056905776729844926
青森県,0204,西北五地域,HbA1c,糖尿病,19004,1415,0.07445800884024416,9282,962,0.10364145658263306,9722,453,0.04659535075087431
青森県,0205,上十三地域,HbA1c,糖尿病,22167,1845,0.0832318311002842,11077,1280,0.11555475309199241,11090,565,0.0509467989179441
青森県,0206,下北地域,HbA1c,糖尿病,9768,810,0.08292383292383293,5074,544,0.10721324398896334,4694,266,0.056668086919471665
静岡県,2201,賀茂,HbA1c,糖尿病,9175,780,0.08501362397820164,4603,528,0.11470779926135129,4572,252,0.05511811023622047
静岡県,2202,熱海伊東,HbA1c,糖尿病,15721,1293,0.08224667642007506,7424,880,0.11853448275862069,8297,413,0.04977702784138845
静岡県,2203,駿東田方,HbA1c,糖尿病,117961,9045,0.0766778850637075,62614,6297,0.10056856294119526,55347,2748,0.04965038755488102
静岡県,2204,富士,HbA1c,糖尿病,54805,3879,0.07077821366663625,31816,2899,0.09111767664068393,22989,980,0.042629083474705294
静岡県,2205,静岡,HbA1c,糖尿病,118265,8716,0.07369889654589269,64290,6332,0.09849121169699798,53975,2384,0.04416859657248726
静岡県,2206,志太榛原,HbA1c,糖尿病,81710,6241,0.0763798800636397,42304,4295,0.10152704236006052,39406,1946,0.049383342638176925
静岡県,2207,中東遠,HbA1c,糖尿病,96085,7653,0.07964822813134204,53577,5395,0.10069619426246337,42508,2258,0.05311941281641103
静岡県,2208,西部,HbA1c,糖尿病,171360,13996,0.08167600373482727,95112,9943,0.10453991084195474,76248,4053,0.05315549260308467
香川県,3702,小豆,HbA1c,糖尿病,5626,393,0.06985424813366513,2984,260,0.0871313672922252,2642,133,0.050340651021953065
香川県,3706,東部,HbA1c,糖尿病,98383,6879,0.06992061636664872,50302,4724,0.0939127668879965,48081,2155,0.04482019924710384
香川県,3707,西部,HbA1c,糖尿病,74151,5498,0.07414599937964424,37791,3866,0.10229948929639332,36360,1632,0.044884488448844885
高知県,3901,安芸,HbA1c,糖尿病,6353,673,0.10593420431292302,2997,421,0.1404738071404738,3356,252,0.07508939213349225
高知県,3902,中央,HbA1c,糖尿病,69919,5424,0.07757548019851543,32928,3481,0.10571550048590865,36991,1943,0.05252629017869211
高知県,3903,高幡,HbA1c,糖尿病,7110,593,0.08340365682137835,3582,361,0.10078168620882189,3528,232,0.06575963718820861
高知県,3904,幡多,HbA1c,糖尿病,12611,1123,0.0890492427246055,5736,677,0.11802649930264993,6875,446,0.06487272727272728
鳥取県,3101,東部,HbA1c,糖尿病,26954,1807,0.06704014246494026,14311,1207,0.08434071693103207,12643,600,0.04745709088032904
鳥取県,3102,中部,HbA1c,糖尿病,14590,959,0.06572995202193282,7416,646,0.08710895361380798,7174,313,0.04362977418455534
鳥取県,3103,西部,HbA1c,糖尿病,29880,2066,0.06914323962516733,15893,1440,0.09060592713773359,13987,626,0.04475584471294774
鹿児島県,4601,鹿児島,HbA1c,糖尿病,107117,8949,0.08354416199109385,56810,6259,0.11017426509417357,50307,2690,0.05347168386109289
鹿児島県,4603,南薩,HbA1c,糖尿病,20059,1909,0.0951692507104043,10146,1215,0.11975162625665287,9913,694,0.07000907898718854
鹿児島県,4605,川薩,HbA1c,糖尿病,22748,2078,0.09134868999472481,12024,1353,0.1125249500998004,10724,725,0.06760537113017531
鹿児島県,4606,出水,HbA1c,糖尿病,13841,1351,0.09760855429520988,7274,905,0.12441572724773164,6567,446,0.06791533424699255
鹿児島県,4607,姶良・伊佐,HbA1c,糖尿病,42088,3745,0.08898023189507698,21937,2493,0.11364361580890732,20151,1252,0.06213091161728947
鹿児島県,4609,曽於,HbA1c,糖尿病,10936,1249,0.11420994879297733,5614,804,0.14321339508371927,5322,445,0.08361518226230741
鹿児島県,4610,肝属,HbA1c,糖尿病,22153,2203,0.09944477045998285,11575,1444,0.12475161987041036,10578,759,0.07175269427112876
鹿児島県,4611,熊毛,HbA1c,糖尿病,7064,650,0.09201585503963759,3941,447,0.11342298908906369,3123,203,0.06500160102465578
鹿児島県,4612,奄美,HbA1c,糖尿病,17096,1506,0.08809078146934955,8888,984,0.11071107110711072,8208,522,0.06359649122807018
三重県,2401,北勢,空腹時血糖,糖尿病,170767,10306,0.06035123882248912,100971,8234,0.08154816729556011,69796,2072,0.02968651498653218
三重県,2402,中勢伊賀,空腹時血糖,糖尿病,81757,4656,0.056949252051812074,45746,3604,0.07878284440169632,36011,1052,0.029213295937352477
